# Model: Name of the sea ice forecast model
# Ensemble member: Name of the ensemble member. Only relevant for IceNet models - for SEAS5 and the linear trend model this is 'NA'. IceNet's temperature-scaled ensemble mean is labelled 'ensemble_tempscaled'. The non-temperature-scaled ensemble mean is labelled 'ensemble'
# Leadtime: Lead time of the forecast (number of months)
# Forecast date: Monthly-average target forecast date (day set to 01 by default)
# Binary accuracy: Percentage of grid cells with the correct binary prediction for SIC > 15% from the model, computed within a maximum sea ice climatology mask (%)
# SIE error: Sea ice extent (area covered by grid cells with SIC > 15%) error between model and OSI-SAF ground truth (km2)
#
Model,Ensemble member,Leadtime,Forecast date,Binary accuracy,SIE error
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,2,2020-03-01,95.32907443173377,-488750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,2,2020-04-01,93.99735354264405,488750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,2,2020-05-01,96.29593527634273,102500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,2,2020-06-01,92.7942794279428,-264375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,2,2020-07-01,88.72488216323492,-378125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,2,2020-08-01,90.13756120307764,-555625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,2,2020-09-01,91.24980479933372,-121875.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,2,2020-10-01,92.41670221337505,-46250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,2,2020-11-01,93.58688421958759,-600625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,2,2020-12-01,95.78620096580009,-498750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2012-01-01,95.91793506218416,-100625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2012-02-01,94.77034745359353,-155000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2012-03-01,94.12568711929876,-615625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2012-04-01,93.27258510766269,-1024375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2012-05-01,93.76482438184358,-548125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2012-06-01,93.4030069673634,228125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2012-07-01,89.21690234019681,-125000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2012-08-01,88.08113779435766,492500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2012-09-01,90.65118942272656,320000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2012-10-01,88.86677093701122,-380625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2012-11-01,92.65171968540909,-90000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2012-12-01,94.38711384533968,-54375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2013-01-01,96.21448240384906,-340625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2013-02-01,96.10899571632557,-523750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2013-03-01,96.40469469618185,-585000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2013-04-01,95.83483700228558,-329375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2013-05-01,96.08798778308477,-381250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2013-06-01,93.27832783278328,-766875.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2013-07-01,90.73430910444058,-194375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2013-08-01,89.70389368151083,-528750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2013-09-01,88.1994690541877,-658125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2013-10-01,89.6440589601403,-1094375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2013-11-01,93.93903822827406,-269375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2013-12-01,94.68148442151221,6250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2014-01-01,95.4156201773232,29375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2014-02-01,95.21358876725368,-148125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2014-03-01,94.82989154657555,-308750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2014-04-01,95.04691447130999,-121875.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2014-05-01,94.99951262306267,-254375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2014-06-01,93.03630363036304,-314375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2014-07-01,89.16315223683122,-978125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2014-08-01,87.60083935649335,-1139375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2014-09-01,88.75123627088647,-745625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2014-10-01,86.25053320062563,-805625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2014-11-01,93.13299683061392,-414375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2014-12-01,96.23271813190448,-440625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2015-01-01,95.91490906890186,-182500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2015-02-01,94.89826273203236,93125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2015-03-01,94.33962264150944,40625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2015-04-01,95.60928665944905,38750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2015-05-01,96.35442050882152,31250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2015-06-01,93.9090575724239,438125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2015-07-01,88.22872736293724,-1009375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2015-08-01,89.16297505245979,-501250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2015-09-01,91.4944563010775,-113750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2015-10-01,88.37859614199726,-1198750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2015-11-01,95.29287475055757,4375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2015-12-01,95.29999338493087,19375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2016-01-01,96.34157412170545,-98125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2016-02-01,94.32413136601619,233750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2016-03-01,95.08839696924677,1875.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2016-04-01,95.95813785636955,-238750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2016-05-01,96.1367254768171,179375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2016-06-01,93.34800146681334,258750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2016-07-01,90.93277102455967,-403125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2016-08-01,91.42923758451855,-447500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2016-09-01,89.45395866951226,-453750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2016-10-01,92.15602635195981,350625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2016-11-01,94.34205892710412,433750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2016-12-01,95.2470728319111,-286875.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2017-01-01,95.78176536448089,-116250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2017-02-01,95.8501903855307,-90625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2017-03-01,94.72886643886496,-545000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2017-04-01,95.19427402862985,-205000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2017-05-01,95.5096338174611,-342500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2017-06-01,92.6989365603227,-220625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2017-07-01,87.4266104357893,-691875.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2017-08-01,90.83702494754023,-808125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2017-09-01,89.38108375409921,-732500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2017-10-01,88.96156215934404,-823125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2017-11-01,93.6690534882811,-301250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2017-12-01,94.02659257789244,-300000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2018-01-01,96.05713075316973,84375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2018-02-01,94.54128986197048,-41875.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2018-03-01,94.14351507948298,-205625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2018-04-01,94.17478647900877,-393125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2018-05-01,94.97676836598758,-126250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2018-06-01,93.25632563256325,-106875.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2018-07-01,87.88141900272886,-783125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2018-08-01,90.00233154581487,-147500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2018-09-01,92.63442819218156,-440625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2018-10-01,88.50182473102991,165000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2018-11-01,94.02903314160504,-591250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2018-12-01,96.48739829331217,-153750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2019-01-01,95.51850394892124,-780625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2019-02-01,94.69895287958116,-840000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2019-03-01,93.7215866884564,-635625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2019-04-01,95.1160832431132,-27500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2019-05-01,94.93777821100173,120000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2019-06-01,92.46791345801246,-172500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2019-07-01,90.22575043413545,-296250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2019-08-01,93.90533923991606,-51875.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2019-09-01,91.67143823850918,-845000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2019-10-01,91.26972842314801,-133750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2019-11-01,93.68861759987479,-205625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2019-12-01,95.96480783224185,-140000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2020-01-01,94.75595364178292,-409375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2020-02-01,95.3117563065207,-690000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2020-03-01,94.35447927499628,-661250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2020-04-01,94.95970167207987,-56250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2020-05-01,95.60710920492575,150000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2020-06-01,92.76861019435277,162500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2020-07-01,88.40651616637724,-701250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2020-08-01,92.52972720913965,-206250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2020-09-01,90.19311852584457,-255000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2020-10-01,94.07554860419926,-343750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2020-11-01,92.69084790859648,-550000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,3,2020-12-01,95.6406694449957,-271250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2012-01-01,95.69401155929434,-54375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2012-02-01,95.48429319371728,77500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2012-03-01,93.24320309017976,-615000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2012-04-01,93.3387465415614,-903125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2012-05-01,93.98576859343017,-648125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2012-06-01,93.23432343234323,416875.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2012-07-01,90.83767468783593,372500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2012-08-01,87.54488225693635,660625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2012-09-01,88.83452188850138,631875.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2012-10-01,87.44964216313569,-332500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2012-11-01,92.51868372657196,-306250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2012-12-01,94.84024608057155,175000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2013-01-01,96.11159863225105,24375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2013-02-01,96.3886244645407,-308750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2013-03-01,95.6470063883524,-514375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2013-04-01,96.52953205822207,-305000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2013-05-01,95.6103583845079,-483125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2013-06-01,94.21708837550422,-529375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2013-07-01,91.84652278177458,-61250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2013-08-01,90.28211704359991,-300000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2013-09-01,85.44063297069387,-976875.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2013-10-01,84.8239253045168,-1482500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2013-11-01,93.91164847204288,-405000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2013-12-01,93.88106105708805,165000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2014-01-01,95.58507580113172,-96875.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2014-02-01,94.49369347929557,165625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2014-03-01,94.81206358639133,-245000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2014-04-01,94.93564296884398,-76250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2014-05-01,95.3699190954284,-128125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2014-06-01,93.6963696369637,-316875.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2014-07-01,89.3616141569503,-83125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2014-08-01,87.99720214502214,-1253750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2014-09-01,87.15839883400135,-1050625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2014-10-01,84.9044978434997,-1429375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2014-11-01,92.07262198223579,-442500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2014-12-01,95.62413177217702,-501875.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2015-01-01,95.74545344509335,-127500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2015-02-01,95.47536887196573,-119375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2015-03-01,92.7885901054821,321875.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2015-04-01,94.27102129195237,25625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2015-05-01,96.1594697338922,45000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2015-06-01,94.15108177484414,269375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2015-07-01,91.38757959149922,-330625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2015-08-01,90.04896246211239,-827500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2015-09-01,91.10926031960855,-651250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2015-10-01,91.53514384567988,-575000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2015-11-01,94.09163829870486,-137500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2015-12-01,95.89204207183965,131250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2016-01-01,96.16909250461464,-5000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2016-02-01,94.36577820085674,71250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2016-03-01,94.30693804783836,258750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2016-04-01,95.98219655960544,136250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2016-05-01,95.81830587776587,198125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2016-06-01,93.2966629996333,391250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2016-07-01,92.57421648887785,26250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2016-08-01,89.44742364187456,-599375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2016-09-01,89.02711987923585,-730000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2016-10-01,91.88113180719465,491875.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2016-11-01,95.19114137027037,319375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2016-12-01,95.14123172587153,-275625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2017-01-01,96.29315822918873,113125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2017-02-01,95.20763921941932,80625.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2017-03-01,94.24751151389094,31250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2017-04-01,94.88752556237219,-387500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2017-05-01,93.83955551223316,120000.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2017-06-01,93.54602126879354,-102500.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2017-07-01,87.52997601918466,-681250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2017-08-01,90.80438330613197,-701250.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2017-09-01,87.99646036125137,-1133750.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2017-10-01,89.47343475994123,-774375.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2017-11-01,93.89991000508667,-408125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2017-12-01,95.56459615002977,133125.0
IceNet__2021_06_30_0954_icenet_pretrain_ablation__unet_tempscale,51,4,2018-01-01,95.45495808999304,263750.0
